Season,Name,Position,Team,Conference,AveragePPA All,AveragePPA Pass,AveragePPA Rush,AveragePPA FirstDown,AveragePPA SecondDown,AveragePPA ThirdDown,AveragePPA StandardDowns,AveragePPA PassingDowns,TotalPPA All,TotalPPA Pass,TotalPPA Rush,TotalPPA FirstDown,TotalPPA SecondDown,TotalPPA ThirdDown,TotalPPA StandardDowns,TotalPPA PassingDowns,Overall Pick,Combine Participation
2023,Henry Boyer,TE,Illinois,Big Ten,0.764,0.764,0.312,0.599,0.764,0.817,0.707,0.764,1.528,1.528,0,0,1.528,0,0,1.528,300,0
2023,Aidan Laughery,RB,Illinois,Big Ten,0.141,0.638,0.079,0.164,0.059,0.363,0.141,0.182,2.532,1.276,1.256,2.298,0.235,0,2.532,0,300,0
2023,Max Reese,TE,Eastern Michigan,MAC,-0.798,0.159,-1.755,-0.131,-0.798,-1.356,0.159,-1.755,-1.596,0.159,-1.755,0,-1.596,0,0.159,-1.755,300,0
2023,Eli Raridon,TE,Notre Dame,Ind,0.738,0.738,-0.17,0.793,0.07,1.905,1.071,0.07,4.425,4.425,0,2.38,0.141,1.905,4.285,0.141,95,0
2023,Javon Tracy,WR,Miami (OH),MAC,1.538,1.538,0.542,1.408,1.169,2.295,1.56,1.508,29.222,29.222,0,9.859,8.18,9.178,17.156,12.065,300,0
2023,Elijah Jackson-Anderson,RB,Eastern Michigan,MAC,2.764,2.764,2.598,2.764,1.871,2.793,2.764,2.174,2.764,2.764,0,2.764,0,0,2.764,0,300,0
2023,Alex Bauman,TE,Tulane,AAC,0.575,0.591,-0.042,0.359,0.599,0.886,0.716,0.4,21.837,21.879,-0.042,3.951,9.588,7.087,15.033,6.804,300,0
2023,Major Everhart,WR,TCU,B12,0.625,0.664,0.47,0.509,0.812,1.53,0.466,1.461,15.634,13.284,2.35,7.124,4.058,6.12,9.789,5.845,300,0
2023,Denzel Boston,WR,Washington,PAC,0.321,0.321,0.211,0.575,1.201,-0.5,0.26,0.444,1.926,1.926,0,1.725,1.201,-1,1.038,0.888,39,0
2023,Jordan Dwyer,WR,Idaho,Big Sky,0.95,1.101,-0.636,1.364,0.171,0.674,1.008,0.841,21.849,23.121,-1.272,13.64,1.026,4.045,15.118,6.731,300,0
2023,Jonathan Brady,WR,New Mexico State,CUSA,0.907,1.061,0.08,1.214,0.864,0.227,1.012,0.656,46.267,45.624,0.643,31.57,11.228,2.498,36.429,9.838,300,0
2023,Djouvensky Schlenbaker,RB,Washington State,PAC,-0.047,0.074,-0.085,-0.249,0.19,-0.277,-0.043,-0.065,-1.608,0.591,-2.199,-3.487,2.092,-1.664,-1.153,-0.454,300,0
2023,Jack Velling,TE,Oregon State,PAC,1.366,1.366,1.183,0.843,0.996,2.078,0.974,1.782,47.816,47.816,0,10.113,10.953,20.781,17.523,30.293,300,0
2023,Demond Claiborne,RB,Wake Forest,ACC,0.039,0.528,0.025,0.05,-0.056,0.289,0.077,-0.165,5.45,2.113,3.337,4.153,-2.456,3.753,9.091,-3.641,198,0
2023,Gavin Garcia,RB,Kent State,MAC,0.011,-0.798,0.018,-0.131,-0.029,0.407,0.001,0.049,1.337,-0.798,2.135,-7.864,-1.087,6.92,0.066,1.271,300,0
2023,Bryce Duke,RB,Virginia Tech,ACC,1.362,1.13,1.362,1.362,0.911,1.388,1.362,1.061,4.087,0,4.087,4.087,0,0,4.087,0,300,0
2023,Jimmy Kibble,WR,Georgetown,Patriot,1.588,1.588,0.316,1.641,1.269,3.063,1.474,1.736,47.635,47.635,0,22.978,13.954,12.251,25.061,22.574,300,0
2023,Ethan Vasko,QB,Coastal Carolina,SBC,0.273,0.264,0.296,-0.023,0.293,0.939,0.074,0.65,43.46,29.561,13.899,-1.468,16.714,31.911,7.725,35.735,300,0
2023,Emmett Johnson,RB,Nebraska,Big Ten,0.084,0.116,0.08,-0.188,-0.011,1.094,0.023,0.467,7.942,1.046,6.896,-8.655,-0.406,10.939,1.869,6.073,161,0
2023,Chedon James,WR,Idaho State,Big Sky,0.253,0.253,-0.354,0.286,0.146,0.182,0.228,0.296,20.972,20.972,0,10.585,4.515,2.548,12.09,8.882,300,0
2023,Max Klare,TE,Purdue,Big Ten,0.603,0.603,-0.422,0.447,0.31,1.133,0.5,0.752,13.261,13.261,0,4.913,1.552,6.797,6.495,6.766,61,0
2023,Che Nwabuko,WR,Pittsburgh,ACC,-1.342,-1.204,-1.342,-1.342,-1.301,-0.358,-1.342,-0.256,-2.684,0,-2.684,-2.684,0,0,-2.684,0,300,0
2023,Jaydon Johnson,WR,Louisiana,SBC,0.827,0.827,0.451,0.222,0.982,1.431,0.827,0.735,1.653,1.653,0,0.222,0,1.431,1.653,0,300,0
2023,Sean Sallis,TE,Marshall,SBC,0.675,0.675,-0.131,1.277,1.36,-0.31,0.649,0.693,3.376,3.376,0,1.277,2.72,-0.62,1.298,2.079,300,0
2023,Brayden Fowler-Nicolosi,QB,Colorado State,Mountain West,0.322,0.39,-0.918,0.177,0.191,0.678,0.227,0.453,149.279,171.302,-22.023,30.173,30.562,82.024,60.886,88.393,300,0
2023,Jordan Nabors,WR,Baylor,B12,-0.147,-0.107,-0.206,-0.02,-0.472,-0.111,-0.222,0.061,-2.2,-0.964,-1.237,-0.202,-1.887,-0.111,-2.443,0.243,300,0
2023,Jace Wilson,WR,UTSA,AAC,1.167,1.167,0.596,0.304,2.03,1.277,0.304,2.03,2.334,2.334,0,0.304,2.03,0,0.304,2.03,300,0
2023,Landy Lyddy,QB,UAB,AAC,0.231,0.231,0.07,0.102,-0.656,1.502,0.449,-0.069,4.391,4.391,0,0.817,-3.938,7.511,4.943,-0.553,300,0
2023,Jayshon Platt,WR,Florida Atlantic,AAC,0.604,1.698,-0.491,-0.491,1.086,1.698,0.604,0.651,1.207,1.698,-0.491,-0.491,0,1.698,1.207,0,300,0
2023,Eden James,RB,Howard,MEAC,0.165,0.599,0.109,-0.027,0.284,0.911,0.02,0.884,18.686,7.788,10.898,-1.658,10.238,13.66,1.888,16.798,300,0
2023,Jmariyae Robinson,WR,Missouri State,MVFC,1.144,1.135,1.323,1.017,1.062,1.171,1.042,1.232,51.463,48.816,2.646,12.202,15.932,18.738,21.889,29.574,300,0
2023,Jaylan Sanchez,WR,Villanova,CAA,2.223,2.115,3.41,0.726,1.988,4.33,1.782,2.743,53.346,46.527,6.819,5.082,19.884,25.977,23.172,30.174,300,0
2023,Luca Stanzani,QB,Long Island University,NEC,-0.003,-0.025,0.087,0.024,-0.061,0.098,-0.118,0.161,-0.126,-0.91,0.784,0.483,-0.798,1.08,-3.187,3.061,300,0
2023,Junior Vandeross,WR,Toledo,MAC,0.56,0.611,-0.083,0.522,0.484,0.925,0.379,0.899,38.659,39.072,-0.413,17.742,6.779,17.581,17.076,21.583,300,0
2023,Fernando Mendoza,QB,California,PAC,0.346,0.342,0.376,0.118,0.228,0.736,0.163,0.599,93.783,80.628,13.155,12.371,19.619,51.544,25.52,68.263,1,0
2023,Jaylin Terzado,WR,Bethune-Cookman,SWAC,0.393,0.393,-0.075,-0.16,-0.048,1.027,0.22,0.566,5.502,5.502,0,-0.638,-0.144,5.134,1.541,3.961,300,0
2023,Richard Reese,RB,Baylor,B12,-0.014,-0.162,0.006,-0.078,-0.138,1.85,0.023,-0.126,-0.955,-1.295,0.341,-3.183,-3.323,5.551,1.186,-2.14,300,0
2023,Davon Kiser,WR,Cornell,Ivy,0.994,1.11,0.335,1.09,1.237,0.718,0.983,1.008,39.753,37.741,2.012,18.533,14.847,6.46,22.617,17.136,300,0
2023,Jordan Mcdonald,RB,UCF,B12,0.923,0.861,0.923,0.03,0.673,1.591,0.923,0.561,8.306,0,8.306,0.09,1.347,4.774,8.306,0,300,0
2023,Maurice Turner,RB,Louisville,ACC,0.148,0.174,0.142,0.084,0.161,0.166,0.107,0.446,8.573,1.743,6.83,2.598,3.064,0.998,5.452,3.121,300,0
2023,Ty Washington,TE,Arkansas,SEC,1.718,1.718,0.606,1.311,1.389,2.15,1.24,3.153,20.621,20.621,0,2.622,6.947,8.602,11.162,9.458,300,0
2023,Jaiden Credle,RB,Middle Tennessee,CUSA,0.112,0.285,0.062,0.215,-0.167,0.337,0.106,0.134,12.446,7.123,5.323,12.891,-5.841,5.395,9.37,3.075,300,0
2023,OJ Arnold,RB,Georgia Southern,SBC,0.346,0.847,0.244,0.014,0.579,1.1,0.128,1.177,26.631,11.01,15.621,0.578,15.057,10.996,7.794,18.837,300,0
2023,Rawson Macneill,WR,Rice,AAC,0.617,0.617,-0.123,0.464,0.281,1.126,0.493,0.801,25.93,25.93,0,7.889,3.369,13.512,12.313,13.616,300,0
2023,Micah Bell,RB,Mercer,SoCon,-0.102,0.414,-0.113,-0.387,-0.105,0.757,-0.183,0.182,-5.116,0.414,-5.53,-9.29,-1.886,6.059,-7.119,2.002,300,0
2023,Tyler Hughes,QB,William & Mary,CAA,0.548,0.572,0.503,0.424,0.438,0.733,0.746,0.333,12.605,8.578,4.027,3.817,2.189,6.6,8.947,3.659,300,0
2023,Lashaun Lester,RB,Southern Illinois,MVFC,-0.184,-0.044,-0.184,-0.563,0.196,0.206,-0.406,0.26,-1.102,0,-1.102,-1.69,0.588,0,-1.623,0.521,300,0
2023,Kamryn Perry,WR,Indiana,Big Ten,-1.175,-1.038,-1.175,-1.45,-0.9,-0.894,-1.45,-0.9,-2.349,0,-2.349,-1.45,-0.9,0,-1.45,-0.9,300,0
2023,Kaleb Webb,WR,Tennessee,SEC,0.24,0.24,-0.096,0.196,0.503,-0.112,0.376,-0.1,5.036,5.036,0,1.962,3.524,-0.449,5.639,-0.603,300,0
2023,Isaiah Abbey,RB,Harvard,Ivy,0.468,0.731,0.468,0.491,0.32,1.544,0.262,1.345,9.829,0,9.829,5.406,2.878,1.544,4.449,5.379,300,0
2023,Ashton Daniels,QB,Stanford,PAC,0.205,0.18,0.364,0.058,0.261,0.312,0.088,0.384,81.648,57.278,28.428,9.034,36.836,28.699,21.287,60.362,300,0
2023,Dae'Quan Wright,TE,Virginia Tech,ACC,0.799,0.799,0.09,0.55,0.233,1.752,0.462,1.181,25.566,25.566,0,7.697,2.099,15.769,7.858,17.708,300,0
2023,Chase Belcher,RB,Northern Arizona,Big Sky,0.344,0.526,0.256,0.384,0.24,0.326,0.378,0.227,19.96,9.992,9.968,11.915,4.791,1.957,17.011,2.949,300,0
2023,Tucker Holloway,WR,Virginia Tech,ACC,0.946,0.43,3.01,1.001,1.229,0.042,1.48,0.146,4.731,1.721,3.01,1.001,3.688,0.042,4.439,0.292,300,0
2023,Jayquan Smith,RB,Furman,SoCon,-0.012,0.693,-0.051,-0.117,-0.359,1.03,0.123,-0.736,-0.233,0.693,-0.927,-1.167,-2.156,3.09,1.974,-2.207,300,0
2023,Terrance Carter,TE,Louisiana,SBC,0.512,0.512,-1.267,0.586,0.679,0.817,0.512,0.512,14.834,14.834,0,5.859,7.468,5.721,8.696,6.138,300,0
2023,Tate Carney,RB,Wake Forest,ACC,0.1,1.637,0.06,0.106,0.431,-0.008,0.085,0.171,3.986,1.637,2.349,1.801,5.602,-0.068,2.792,1.195,300,0
2023,Nate Johnson,WR,Utah,PAC,0.106,0.062,0.178,-0.061,0.035,0.654,0.015,0.225,13.512,4.959,8.554,-3.123,1.382,20.273,1.113,12.399,300,0
2023,Jake Mcnamara,QB,UTEP,CUSA,-0.513,-1.557,0.009,-0.332,-1.089,1.724,-0.509,-0.522,-3.08,-3.114,0.034,-0.332,-2.179,3.448,-2.037,-1.043,300,0
2023,Ashton Hayes,RB,Nevada,Mountain West,-0.262,-0.657,-0.247,-0.39,0.105,-0.691,-0.281,-0.18,-7.078,-0.657,-6.421,-4.675,1.05,-3.453,-6.179,-0.899,300,0
2023,Reginald Virgil,WR,Miami (OH),MAC,0.637,0.637,0.404,1.117,0.591,-0.322,1.117,-0.322,1.912,1.912,0,2.234,0,-0.322,2.234,-0.322,300,0
2023,Jaron Glover,WR,Michigan State,Big Ten,1.363,1.363,0.483,1.311,1.029,3.441,1.238,2.111,19.077,19.077,0,10.492,5.145,3.441,14.855,4.223,300,0
2023,AJ Padgett,QB,Rice,AAC,0.145,0.118,0.299,-0.127,0.365,-0.146,0.061,0.258,20.325,14.036,6.288,-6.605,18.975,-4.536,4.852,15.473,300,0
2023,Brock Spalding,WR,East Carolina,AAC,0.211,0.211,-0.003,0.029,0.035,0.569,-0.187,1.008,1.268,1.268,0,0.058,0.071,1.139,-0.747,2.016,300,0
2023,Cade Yacamelli,RB,Wisconsin,Big Ten,0.091,0.03,0.096,-0.039,0.196,0.403,0.115,-0.022,3.541,0.091,3.449,-0.82,2.749,1.612,3.695,-0.155,300,0
2023,Wyatt Sullivan,TE,Florida Atlantic,AAC,-0.359,-0.359,-0.351,0.69,-1.408,0.132,-0.359,-0.238,-0.718,-0.718,0,0.69,-1.408,0,-0.718,0,300,0
2023,Tyler King,WR,Texas Tech,B12,-0.127,-0.09,-0.127,-0.127,-0.195,0.381,-0.127,0.354,-0.127,0,-0.127,-0.127,0,0,-0.127,0,300,0
2023,Octavian Smith Jr.,WR,Maryland,Big Ten,0.423,0.63,-1.03,-0.002,-0.013,1.239,0.588,0.283,10.145,13.236,-3.091,-0.009,-0.152,6.197,6.472,3.673,300,0
2023,Amari Niblack,TE,Alabama,SEC,1.03,1.03,0.251,0.533,1.112,1.917,0.533,1.457,26.784,26.784,0,6.391,8.892,11.501,6.391,20.393,300,0
2023,Dane Pardridge,WR,Northern Illinois,MAC,0.573,0.573,0.111,0.774,-0.157,0.995,0.855,0.243,7.445,7.445,0,3.097,-0.627,4.974,5.984,1.461,300,0
2023,Robert Briggs,RB,Utah State,Mountain West,0.1,-0.347,0.122,-0.105,0.343,-0.079,0.08,0.146,6.172,-1.04,7.213,-3.051,7.541,-0.791,3.54,2.633,300,0
2023,Braylen Walker,WR,Rice,AAC,0.988,1.047,0.752,0.039,0.682,2.344,0.344,1.774,19.756,16.747,3.009,0.234,5.459,14.063,3.786,15.97,300,0
2023,Cam Barfield,RB,Boston College,ACC,-0.548,-0.198,-0.583,-0.287,-0.765,-0.406,-0.367,-0.863,-6.024,-0.198,-5.826,-1.434,-4.59,0,-2.572,-3.452,300,0
2023,Chrishon Mccray,WR,Kent State,MAC,0.725,0.747,0.293,0.345,1.008,0.616,0.572,0.986,44.976,44.096,0.88,8.627,23.178,7.39,22.308,22.668,300,0
2023,Chance Morrow,WR,Buffalo,MAC,0.484,0.484,0.278,0.484,0.362,0.757,0.484,0.664,0.967,0.967,0,0.967,0,0,0.967,0,300,0
2023,Maximus Webster,TE,Ball State,MAC,0.165,0.165,-0.151,-0.642,0.418,1.02,0.253,-0.271,0.992,0.992,0,-1.283,1.255,1.02,1.263,-0.271,300,0
2023,Caleb Douglas,WR,Florida,SEC,0.605,0.761,-1.421,0.654,1.322,0.842,0.908,0.06,8.47,9.891,-1.421,3.921,3.966,1.685,8.172,0.298,75,0
2023,Jameel Gardner Jr.,WR,Kent State,MAC,0.32,0.32,-0.263,0.003,-0.147,1.055,0.176,0.437,15.048,15.048,0,0.047,-2.645,14.776,3.696,11.352,300,0
2023,Makhi Green,RB,Monmouth,CAA,0.524,0.799,-0.163,0.432,0.996,-0.049,0.609,0.312,3.67,3.996,-0.325,1.728,1.992,-0.049,3.046,0.625,300,0
2023,Langston Lewis,WR,Central Michigan,MAC,1.147,1.147,0.957,2.257,0.036,0.991,2.257,0.036,2.293,2.293,0,2.257,0.036,0,2.257,0.036,300,0
2023,Jeremiah Hasley,TE,Duke,ACC,0.207,0.207,-0.154,0.207,0.209,0.494,0.207,0.365,1.658,1.658,0,1.658,0,0,1.658,0,300,0
2023,Nik McMillan,WR,Buffalo,MAC,0.888,0.924,0.615,1.144,0.488,1.952,0.575,1.334,15.089,13.858,1.231,5.72,3.414,7.809,5.752,9.337,300,0
2023,Roger Walters,WR,Charlotte,AAC,1.542,1.542,1.014,1.524,1.285,1.364,1.542,1.205,1.542,1.542,0,0,0,0,1.542,0,300,0
2023,Roger Walters,WR,Charlotte,AAC,1.542,1.542,1.014,1.524,1.285,1.364,1.542,1.205,1.542,1.542,0,0,0,0,1.542,0,300,0
2023,Kyirin Heath,TE,Ole Miss,SEC,1.18,1.18,0.099,1.18,0.859,1.285,1.18,1.02,4.72,4.72,0,4.72,0,0,4.72,0,300,0
2023,Zavion Thomas,WR,Mississippi State,SEC,0.507,0.637,0.008,0.468,0.471,0.517,0.433,0.619,29.417,29.319,0.098,12.17,7.072,7.232,15.171,14.246,89,0
2023,Davis Dalton,WR,Southern Miss,SBC,0.597,0.597,0.296,0.457,0.806,0.715,0.597,0.724,2.984,2.984,0,1.371,1.613,0,2.984,0,300,0
2023,Vinny Anthony,WR,Wisconsin,Big Ten,0.7,0.607,1.635,0.465,0.066,2.159,0.611,0.938,7.704,6.068,1.635,3.254,0.131,4.319,4.889,2.814,300,0
2023,Cole Pennington,QB,Marshall,SBC,0.153,0.169,-0.022,-0.465,0.575,0.468,-0.071,0.449,14.563,14.739,-0.175,-14.883,19.537,12.63,-3.834,18.398,300,0
2023,D.C. Temple,TE,Central Michigan,MAC,0.849,0.849,-0.013,-0.122,1.549,0.382,-0.078,1.081,4.244,4.244,0,0,3.097,1.147,-0.078,4.322,300,0
2023,KZ Adams,RB,Georgia State,SBC,-0.491,-0.276,-0.491,-0.316,-0.581,-0.087,-0.496,-0.457,-12.772,0,-12.772,-2.845,-5.233,-0.61,-11.4,-1.372,300,0
2023,Chris Bell,WR,Louisville,ACC,0.778,0.778,-0.187,0.226,1.159,0.776,0.252,1.277,28.794,28.794,0,2.487,18.546,7.762,4.538,24.257,94,0
2023,Ashton Hollins,WR,Illinois,Big Ten,1.217,1.217,0.573,0.543,1.217,1.722,1.202,1.235,10.951,10.951,0,1.63,2.434,6.887,6.012,4.939,300,0
2023,Charlie Kreinbucher,TE,Bucknell,Patriot,0.733,0.733,-0.468,0.186,1.027,0.945,0.83,0.636,8.797,8.797,0,0.744,6.162,1.891,4.979,3.818,300,0
2023,Kobe Prentice,WR,Alabama,SEC,1.019,1.019,-0.035,-0.27,0.61,4.005,-0.179,3.016,24.45,24.45,0,-3.243,3.662,24.03,-2.69,27.14,300,0
2023,Caden Veltkamp,QB,Western Kentucky,CUSA,0.285,0.434,-0.138,-0.574,0.22,1.475,-0.066,0.849,20.8,23.424,-2.624,-14.935,6.375,25.083,-2.967,23.767,300,0
2023,Reggion Bennett,RB,Jacksonville State,CUSA,-0.288,-0.166,-0.288,-0.23,-0.53,0.35,-0.277,-0.515,-6.054,0,-6.054,-3.223,-3.181,0.35,-5.538,-0.515,300,0
2023,Maddux Madsen,QB,Boise State,Mountain West,0.537,0.543,0.505,0.109,0.548,0.964,0.352,0.794,79.517,68.418,11.099,6.02,24.678,44.352,30.272,49.245,300,0
2023,Zeon Chriss,QB,Louisiana,SBC,0.478,0.428,0.592,0.442,0.361,0.781,0.505,0.439,104.242,64.577,39.665,34.501,26.343,47.629,65.181,39.062,300,0
2023,Jordyn Bailey,WR,TCU,B12,0.323,0.323,0.063,0.684,-0.4,0.662,0.323,0.41,0.968,0.968,0,1.368,-0.4,0,0.968,0,300,0
2023,Jaylen Bonelli,WR,Wagner,NEC,1.013,0.992,1.305,0.448,1.133,1.782,0.796,1.359,44.585,40.67,3.915,8.956,16.988,14.256,21.481,23.105,300,0
2023,Jackson Arnold,QB,Oklahoma,B12,0.199,0.316,-0.165,-0.103,0.097,0.808,0.028,0.424,14.74,17.717,-2.977,-3.203,2.227,15.343,1.164,13.576,300,0
2023,Benjamin Brahmer,TE,Iowa State,B12,0.9,0.9,0.328,0.329,0.709,1.471,0.424,1.094,34.195,34.195,0,2.96,10.64,20.595,4.66,29.536,300,0
2023,CJ Baxter Jr.,RB,Texas,B12,0.129,0.173,0.12,-0.041,0.232,0.172,0.107,0.208,18.787,4.316,14.471,-3.005,12.52,3.095,12.346,6.441,300,0
2023,Zachariah Branch,WR,USC,PAC,0.437,0.353,0.755,0.47,0.304,0.738,0.243,0.863,20.953,13.4,7.553,9.391,6.394,5.167,8.01,12.943,79,0
2023,Javious Bond,RB,East Carolina,AAC,0.008,-0.064,0.031,-0.164,0.067,0.632,-0.015,0.059,0.342,-0.636,0.979,-2.955,1.403,1.895,-0.427,0.769,300,0
2023,Jeremiah Cobb,RB,Auburn,SEC,0.133,0.613,-0.107,-0.25,0.898,0.421,0.075,0.766,3.191,4.907,-1.717,-3.996,7.187,0,1.659,1.532,300,0
2023,Kevin Concepcion,WR,NC State,ACC,0.512,0.582,0.348,0.342,0.345,1.12,0.486,0.559,68.052,54.146,13.906,22.592,13.094,30.244,41.793,26.259,300,0
2023,Johntay Cook II,WR,Texas,B12,2.164,2.164,1.081,0.487,2.84,2.665,0.699,3.629,8.656,8.656,0,0.487,2.84,5.33,1.397,7.258,300,0
2023,Ike Daniels,RB,Syracuse,ACC,-0.056,-0.071,-0.04,-0.071,-0.04,0.081,-0.071,-0.04,-0.111,-0.071,-0.04,-0.071,-0.04,0,-0.071,-0.04,300,0
2023,Malik Elzy,WR,Illinois,Big Ten,2.604,2.604,1.718,2.604,2.317,2.042,2.604,1.705,2.604,2.604,0,2.604,0,0,2.604,0,300,0
2023,Cameron Edge,QB,Maryland,Big Ten,0.798,0.798,0.412,1.121,2.763,-0.671,1.121,0.474,4.786,4.786,0,3.364,2.763,-1.342,3.364,1.422,300,0
2023,Rico Flores,WR,Notre Dame,Ind,0.849,0.849,-0.011,0.969,0.36,1.032,0.907,0.563,25.481,25.481,0,15.496,3.601,3.095,22.667,2.814,300,0
2023,Kaden Feagin,RB,Illinois,Big Ten,0.106,0.557,0.048,-0.007,0.206,0.535,0.034,0.444,10.212,6.13,4.081,-0.352,5.355,6.415,2.672,7.54,300,0
2023,Mark Fletcher Jr.,RB,Miami,ACC,0.108,0.561,0.064,0.135,0.071,0.256,0.137,0.025,11.025,5.045,5.98,7.046,2.398,3.324,10.381,0.643,300,0
2023,Christian Hamilton,WR,North Carolina,ACC,-0.064,-0.064,-0.06,-0.064,-0.138,0.411,-0.064,0.383,-0.191,-0.191,0,-0.191,0,0,-0.191,0,300,0
2023,Nyck Harbor,WR,South Carolina,SEC,0.718,0.793,0.119,0.817,-0.884,1.087,0.606,0.941,12.919,12.681,0.238,8.167,-1.767,6.52,7.276,5.643,300,0
2023,Rodney Gallagher,WR,West Virginia,B12,-0.138,-0.023,-0.215,0.151,-0.78,-0.545,-0.133,-0.155,-3.445,-0.227,-3.218,2.561,-5.461,-0.545,-2.67,-0.776,300,0
2023,Ahmad Haston,QB,Massachusetts,Ind,0.53,0.754,0.268,0.863,-0.252,0.502,0.782,-0.037,6.89,5.281,1.608,6.039,-0.503,1.506,7.039,-0.15,300,0
2023,Justice Haynes,RB,Alabama,SEC,0.552,0.465,0.552,0.13,0.868,0.76,0.085,1.175,3.865,0,3.865,0.391,3.474,0,0.341,3.524,300,0
2023,Jaden Greathouse,WR,Notre Dame,Ind,1.139,1.222,-0.11,1.017,1.428,0.825,1.205,0.147,18.221,18.331,-0.11,10.166,4.284,1.651,18.074,0.147,300,0
2023,Nathaniel Joseph,WR,Miami,ACC,-0.675,-0.675,-0.465,-0.928,-0.171,-0.311,-0.675,-0.194,-2.026,-2.026,0,-1.856,-0.171,0,-2.026,0,300,0
2023,Jalen Hale,WR,Alabama,SEC,2.779,2.779,1.986,2.525,3.286,2.655,2.525,3.286,8.336,8.336,0,5.051,3.286,0,5.051,3.286,300,0
2023,Trey Holly,RB,LSU,SEC,-0.535,0.06,-1.13,-0.995,-0.535,0.218,-1.13,0.06,-1.07,0.06,-1.13,0,-1.07,0,-1.13,0.06,300,0
2023,Makai Lemon,WR,USC,PAC,1.792,1.792,1.328,0.934,3.507,1.858,0.934,3.507,5.375,5.375,0,1.868,3.507,0,1.868,3.507,20,0
2023,Luke Hasz,TE,Arkansas,SEC,1.514,1.514,1.066,1.684,0.422,2.834,0.961,2.207,27.26,27.26,0,8.418,3.377,11.336,9.607,17.653,300,0
2023,Nico Iamaleava,QB,Tennessee,SEC,0.191,0.01,0.717,-0.132,0.699,-0.231,0.111,0.335,7.454,0.279,7.175,-2.117,11.187,-1.616,2.768,4.687,300,0
2023,Sedrick Irvin,RB,Stanford,PAC,-0.242,-0.057,-0.26,-0.171,-0.73,0.222,-0.371,-0.015,-5.314,-0.114,-5.2,-1.536,-5.109,1.332,-5.197,-0.116,300,0
2023,Jeremiyah Love,RB,Notre Dame,Ind,0.078,0.119,0.075,0.012,0.125,-0.473,-0.018,0.463,4.702,0.597,4.105,0.392,2.759,-1.893,-0.855,5.557,3,0
2023,Xavier Irvin,WR,Temple,AAC,1.267,1.267,0.741,1.049,1.094,1.267,0.992,1.267,1.267,1.267,0,0,0,1.267,0,1.267,300,0
2023,Kaleb Jackson,RB,LSU,SEC,0.326,0.025,0.427,0.149,0.655,0.8,0.22,1.283,6.522,0.123,6.399,1.937,4.584,0,3.956,2.565,300,0
2023,Andy Jean,WR,Florida,SEC,0.67,0.447,2.232,0.948,0.392,0.598,0.948,0.392,5.362,3.129,2.232,3.794,1.568,0,3.794,1.568,300,0
2023,Ja'Kobi Lane,WR,USC,PAC,2.306,2.306,1.088,2.53,1.638,3.416,1.283,3.328,9.223,9.223,0,2.53,3.277,3.416,2.566,6.657,80,0
2023,Tyler Jefferson,QB,Central Michigan,MAC,-0.539,-0.506,-0.539,-0.234,-0.539,-0.401,-0.195,-0.539,-0.539,0,-0.539,0,-0.539,0,0,-0.539,300,0
2023,Omarion Miller,WR,Colorado,PAC,1.101,1.101,0.308,0.49,1.218,1.886,0.91,1.356,15.413,15.413,0,2.449,7.305,5.659,7.279,8.134,300,0
2023,Avery Johnson,QB,Kansas State,B12,0.457,0.215,0.776,0.235,0.142,0.884,0.174,0.934,39.284,10.554,28.73,8.003,3.685,21.21,9.383,29.901,300,0
2023,Cayden Lee,WR,Ole Miss,SEC,0.234,0.234,-0.23,-0.333,0.046,0.895,-0.333,0.612,1.169,1.169,0,-0.667,0.046,1.79,-0.667,1.836,300,0
2023,Brett Norfleet,TE,Missouri,SEC,1.05,1.05,-0.483,0.96,0.12,1.739,1.03,1.134,16.793,16.793,0,9.597,0.239,6.956,13.391,3.401,300,0
2023,J.J. Kohl,QB,Iowa State,B12,-0.115,-1.138,0.908,-1.157,-1.128,0.908,-1.157,0.094,-0.689,-3.414,2.725,-1.157,-2.257,2.725,-1.157,0.469,300,0
2023,Mac Markway,TE,LSU,SEC,0.128,0.128,-0.173,1.464,-0.541,-0.041,0.163,0.057,0.383,0.383,0,1.464,-1.082,0,0.326,0.057,300,0
2023,Chris Parson,QB,Mississippi State,SEC,-0.163,-0.299,0.989,-0.126,-0.352,-0.019,0.065,-0.369,-3.105,-5.083,1.978,-0.885,-2.115,-0.076,0.583,-3.688,300,0
2023,John Randle Jr.,RB,Utah,PAC,-0.54,-0.36,-0.54,-0.573,-0.506,-0.247,-0.573,-0.506,-1.079,0,-1.079,-0.573,-0.506,0,-0.573,-0.506,300,0
2023,Jaden Rashada,QB,Arizona State,PAC,0.279,0.273,0.35,0.024,0.197,0.438,0.012,0.568,22.075,19.624,2.451,0.759,4.541,8.76,0.488,21.587,300,0
2023,Traylon Ray,WR,West Virginia,B12,0.736,0.736,0.082,1.048,0.561,0.333,0.878,0.357,16.189,16.189,0,13.624,2.806,1,14.049,2.14,300,0
2023,Dante Moore,QB,UCLA,PAC,0.231,0.233,0.205,0.249,0.066,0.303,0.183,0.294,51.499,48.017,3.482,20.395,4.078,19.991,23.019,28.48,300,0
2023,Duce Robinson,WR,USC,PAC,0.824,0.824,0.465,1.1,1.133,0.473,1.1,0.72,9.063,9.063,0,3.299,3.4,2.364,3.299,5.764,300,0
